year,overall_rating,player_name,z
2007,76.0,Steven Cherundolo,1.1934711504759021
2007,79.0,Jermaine Jenas,1.601660747009572
2008,79.0,Jermaine Jenas,1.601660747009572
2009,78.0,Jermaine Jenas,1.4655975481650154
2010,76.0,Jermaine Jenas,1.1934711504759021
2011,76.0,Jermaine Jenas,1.1934711504759021
2007,82.5,Arne Friedrich,2.07788194296552
2008,81.0,Arne Friedrich,1.8737871446986851
2009,80.0,Arne Friedrich,1.7377239458541285
2010,79.0,Arne Friedrich,1.601660747009572
2008,76.0,Diego Benaglio,1.1934711504759021
2009,80.0,Diego Benaglio,1.7377239458541285
2010,80.5,Diego Benaglio,1.805755545276407
2011,79.0,Diego Benaglio,1.601660747009572
2012,78.5,Diego Benaglio,1.5336291475872936
2013,80.0,Diego Benaglio,1.7377239458541285
2014,80.0,Diego Benaglio,1.7377239458541285
2015,81.0,Diego Benaglio,1.8737871446986851
2016,80.0,Diego Benaglio,1.7377239458541285
2007,75.5,Jiri Stajner,1.125439551053624
2007,86.5,Didier Drogba,2.6221347383437466
2008,87.0,Didier Drogba,2.6901663377660245
2009,85.0,Didier Drogba,2.4180399400769113
2010,87.5,Didier Drogba,2.758197937188303
2011,86.0,Didier Drogba,2.554103138921468
2012,85.5,Didier Drogba,2.4860715394991897
2013,83.375,Didier Drogba,2.1969372419545072
2014,82.5,Didier Drogba,2.07788194296552
2015,81.0,Didier Drogba,1.8737871446986851
2016,81.0,Didier Drogba,1.8737871446986851
2007,78.0,Stephane Grichting,1.4655975481650154
2008,75.0,Stephane Grichting,1.0574079516313457
2009,77.0,Stephane Grichting,1.3295343493204588
2010,78.0,Stephane Grichting,1.4655975481650154
2011,75.0,Stephane Grichting,1.0574079516313457
2008,75.0,Petter Hansson,1.0574079516313457
2009,76.5,Petter Hansson,1.2615027498981806
2010,77.0,Petter Hansson,1.3295343493204588
2007,78.5,Markus Rosenberg,1.5336291475872936
2008,80.0,Markus Rosenberg,1.7377239458541285
2009,78.0,Markus Rosenberg,1.4655975481650154
2007,91.5,Wayne Rooney,3.302450732566529
2008,87.0,Wayne Rooney,2.6901663377660245
2009,87.0,Wayne Rooney,2.6901663377660245
2010,88.5,Wayne Rooney,2.8942611360328594
2011,88.5,Wayne Rooney,2.8942611360328594
2012,89.5,Wayne Rooney,3.0303243348774163
2013,87.25,Wayne Rooney,2.7241821374771638
2014,86.5,Wayne Rooney,2.6221347383437466
2015,85.8,Wayne Rooney,2.5268904991525565
2016,85.0,Wayne Rooney,2.4180399400769113
2007,77.0,Peter Crouch,1.3295343493204588
2008,76.0,Peter Crouch,1.1934711504759021
2009,78.0,Peter Crouch,1.4655975481650154
2010,78.5,Peter Crouch,1.5336291475872936
2011,79.0,Peter Crouch,1.601660747009572
2012,77.0,Peter Crouch,1.3295343493204588
2013,76.8,Peter Crouch,1.3023217095515471
2014,75.0,Peter Crouch,1.0574079516313457
2015,75.75,Peter Crouch,1.1594553507647631
2016,75.0,Peter Crouch,1.0574079516313457
2007,85.0,Kolo Toure,2.4180399400769113
2008,85.0,Kolo Toure,2.4180399400769113
2009,85.0,Kolo Toure,2.4180399400769113
2010,84.0,Kolo Toure,2.281976741232355
2011,83.0,Kolo Toure,2.1459135423877984
2012,81.5,Kolo Toure,1.9418187441209633
2013,80.0,Kolo Toure,1.7377239458541285
2014,79.0,Kolo Toure,1.601660747009572
2015,77.5,Kolo Toure,1.3975659487427372
2007,82.5,Luis Garcia,2.07788194296552
2008,79.0,Luis Garcia,1.601660747009572
2009,79.0,Luis Garcia,1.601660747009572
2007,87.0,Arjen Robben,2.6901663377660245
2008,84.0,Arjen Robben,2.281976741232355
2009,85.5,Arjen Robben,2.4860715394991897
2010,86.5,Arjen Robben,2.6221347383437466
2011,88.5,Arjen Robben,2.8942611360328594
2012,88.5,Arjen Robben,2.8942611360328594
2013,87.4,Arjen Robben,2.744591617303848
2014,88.8,Arjen Robben,2.935080095686226
2015,90.0,Arjen Robben,3.0983559342996942
2016,89.0,Arjen Robben,2.962292735455138
2007,75.0,Philipp Degen,1.0574079516313457
2008,75.0,Philipp Degen,1.0574079516313457
2007,83.0,Scott Chipperfield,2.1459135423877984
2008,76.0,Scott Chipperfield,1.1934711504759021
2007,76.0,Johnny Heitinga,1.1934711504759021
2008,78.0,Johnny Heitinga,1.4655975481650154
2009,79.0,Johnny Heitinga,1.601660747009572
2010,79.5,Johnny Heitinga,1.6696923464318503
2011,77.0,Johnny Heitinga,1.3295343493204588
2012,77.5,Johnny Heitinga,1.3975659487427372
2013,77.85714285714286,Johnny Heitinga,1.4461599483300793
2014,76.2,Johnny Heitinga,1.220683790244814
2007,86.0,Rafael van der Vaart,2.554103138921468
2008,86.0,Rafael van der Vaart,2.554103138921468
2009,84.0,Rafael van der Vaart,2.281976741232355
2010,84.0,Rafael van der Vaart,2.281976741232355
2011,86.0,Rafael van der Vaart,2.554103138921468
2012,85.5,Rafael van der Vaart,2.4860715394991897
2013,84.0,Rafael van der Vaart,2.281976741232355
2014,81.5,Rafael van der Vaart,1.9418187441209633
2015,77.625,Rafael van der Vaart,1.4145738485983066
2016,77.0,Rafael van der Vaart,1.3295343493204588
2007,76.5,Maarten Stekelenburg,1.2615027498981806
2008,76.0,Maarten Stekelenburg,1.1934711504759021
2009,76.0,Maarten Stekelenburg,1.1934711504759021
2010,79.5,Maarten Stekelenburg,1.6696923464318503
2011,84.0,Maarten Stekelenburg,2.281976741232355
2012,83.0,Maarten Stekelenburg,2.1459135423877984
2013,79.0,Maarten Stekelenburg,1.601660747009572
2014,77.75,Maarten Stekelenburg,1.4315817484538762
2015,77.0,Maarten Stekelenburg,1.3295343493204588
2016,76.0,Maarten Stekelenburg,1.1934711504759021
2007,76.0,Brett Emerton,1.1934711504759021
2008,76.0,Brett Emerton,1.1934711504759021
2010,75.0,Brett Emerton,1.0574079516313457
2007,85.5,Robin van Persie,2.4860715394991897
2008,85.0,Robin van Persie,2.4180399400769113
2009,85.0,Robin van Persie,2.4180399400769113
2010,85.0,Robin van Persie,2.4180399400769113
2011,85.0,Robin van Persie,2.4180399400769113
2012,88.0,Robin van Persie,2.8262295366105814
2013,88.71428571428571,Robin van Persie,2.923417535785264
2014,88.45454545454545,Robin van Persie,2.8880764451762886
2015,84.83333333333333,Robin van Persie,2.395362740269485
2016,81.5,Robin van Persie,1.9418187441209633
2008,77.0,Zeljko Kalac,1.3295343493204588
2007,84.0,Shunsuke Nakamura,2.281976741232355
2008,80.0,Shunsuke Nakamura,1.7377239458541285
2009,81.0,Shunsuke Nakamura,1.8737871446986851
2010,77.0,Shunsuke Nakamura,1.3295343493204588
2007,85.0,Fernando Meira,2.4180399400769113
2008,81.0,Fernando Meira,1.8737871446986851
2009,79.0,Fernando Meira,1.601660747009572
2010,79.0,Fernando Meira,1.601660747009572
2011,76.5,Fernando Meira,1.2615027498981806
2007,87.0,Fernando Torres,2.6901663377660245
2008,88.0,Fernando Torres,2.8262295366105814
2009,88.0,Fernando Torres,2.8262295366105814
2010,87.0,Fernando Torres,2.6901663377660245
2011,85.5,Fernando Torres,2.4860715394991897
2012,84.5,Fernando Torres,2.3500083406546333
2013,82.5,Fernando Torres,2.07788194296552
2014,81.25,Fernando Torres,1.9078029444098243
2015,79.66666666666667,Fernando Torres,1.692369546239277
2016,79.0,Fernando Torres,1.601660747009572
2007,77.0,Mike Hanke,1.3295343493204588
2008,75.0,Mike Hanke,1.0574079516313457
2007,77.5,Ricardo,1.3975659487427372
2008,80.0,Ricardo,1.7377239458541285
2009,76.5,Ricardo,1.2615027498981806
2007,79.5,Paulo Ferreira,1.6696923464318503
2008,78.0,Paulo Ferreira,1.4655975481650154
2009,78.0,Paulo Ferreira,1.4655975481650154
2010,76.5,Paulo Ferreira,1.2615027498981806
2007,75.0,Nuno Valente,1.0574079516313457
2007,89.0,Petr Cech,2.962292735455138
2008,88.0,Petr Cech,2.8262295366105814
2009,86.5,Petr Cech,2.6221347383437466
2010,84.5,Petr Cech,2.3500083406546333
2011,84.5,Petr Cech,2.3500083406546333
2012,84.0,Petr Cech,2.281976741232355
2013,84.16666666666667,Petr Cech,2.3046539410397817
2014,85.0,Petr Cech,2.4180399400769113
2015,85.0,Petr Cech,2.4180399400769113
2016,86.0,Petr Cech,2.554103138921468
2007,81.0,Zdenek Grygera,1.8737871446986851
2008,80.0,Zdenek Grygera,1.7377239458541285
2009,79.0,Zdenek Grygera,1.601660747009572
2010,75.0,Zdenek Grygera,1.0574079516313457
2007,76.0,Ricardo Cabanas,1.1934711504759021
2007,82.0,Nemanja Vidic,2.0098503435432415
2008,86.0,Nemanja Vidic,2.554103138921468
2009,87.5,Nemanja Vidic,2.758197937188303
2010,87.5,Nemanja Vidic,2.758197937188303
2011,88.0,Nemanja Vidic,2.8262295366105814
2012,89.0,Nemanja Vidic,2.962292735455138
2013,87.2,Nemanja Vidic,2.717378977534936
2014,83.83333333333333,Nemanja Vidic,2.259299541424928
2015,82.6,Nemanja Vidic,2.0914882628499747
2016,81.0,Nemanja Vidic,1.8737871446986851
2007,80.0,Ivica Dragutinovic,1.7377239458541285
2008,75.0,Ivica Dragutinovic,1.0574079516313457
2009,76.0,Ivica Dragutinovic,1.1934711504759021
2010,75.5,Ivica Dragutinovic,1.125439551053624
2011,75.0,Ivica Dragutinovic,1.0574079516313457
2007,75.5,Anatoli Tymoschuk,1.125439551053624
2008,84.0,Anatoli Tymoschuk,2.281976741232355
2009,84.0,Anatoli Tymoschuk,2.281976741232355
2010,80.5,Anatoli Tymoschuk,1.805755545276407
2011,80.5,Anatoli Tymoschuk,1.805755545276407
2012,79.5,Anatoli Tymoschuk,1.6696923464318503
2013,77.25,Anatoli Tymoschuk,1.363550149031598
2014,75.0,Anatoli Tymoschuk,1.0574079516313457
2007,80.0,Marek Jankulovski,1.7377239458541285
2008,80.0,Marek Jankulovski,1.7377239458541285
2009,77.0,Marek Jankulovski,1.3295343493204588
2010,75.5,Marek Jankulovski,1.125439551053624
2007,83.0,Tiago,2.1459135423877984
2008,78.0,Tiago,1.4655975481650154
2009,78.0,Tiago,1.4655975481650154
2010,78.0,Tiago,1.4655975481650154
2011,79.0,Tiago,1.601660747009572
2012,78.5,Tiago,1.5336291475872936
2013,79.75,Tiago,1.7037081461429895
2014,80.0,Tiago,1.7377239458541285
2015,80.75,Tiago,1.839771344987546
2016,80.33333333333333,Tiago,1.78307834546898
2007,81.5,Bastian Schweinsteiger,1.9418187441209633
2008,80.0,Bastian Schweinsteiger,1.7377239458541285
2009,81.0,Bastian Schweinsteiger,1.8737871446986851
2010,83.0,Bastian Schweinsteiger,2.1459135423877984
2011,86.0,Bastian Schweinsteiger,2.554103138921468
2012,86.5,Bastian Schweinsteiger,2.6221347383437466
2013,87.5,Bastian Schweinsteiger,2.758197937188303
2014,88.0,Bastian Schweinsteiger,2.8262295366105814
2015,87.33333333333333,Bastian Schweinsteiger,2.735520737380876
2016,85.5,Bastian Schweinsteiger,2.4860715394991897
2007,77.0,Tim Cahill,1.3295343493204588
2008,80.0,Tim Cahill,1.7377239458541285
2009,80.0,Tim Cahill,1.7377239458541285
2010,79.5,Tim Cahill,1.6696923464318503
2011,80.5,Tim Cahill,1.805755545276407
2012,77.5,Tim Cahill,1.3975659487427372
2013,75.4,Tim Cahill,1.111833231169169
2007,83.0,Wesley Sneijder,2.1459135423877984
2008,86.0,Wesley Sneijder,2.554103138921468
2009,84.5,Wesley Sneijder,2.3500083406546333
2010,85.0,Wesley Sneijder,2.4180399400769113
2011,87.0,Wesley Sneijder,2.6901663377660245
2012,87.0,Wesley Sneijder,2.6901663377660245
2013,85.66666666666667,Wesley Sneijder,2.5087487393066166
2014,84.5,Wesley Sneijder,2.3500083406546333
2015,83.75,Wesley Sneijder,2.2479609415212156
2016,82.0,Wesley Sneijder,2.0098503435432415
2007,85.0,Alberto Gilardino,2.4180399400769113
2008,80.0,Alberto Gilardino,1.7377239458541285
2009,83.5,Alberto Gilardino,2.2139451418100764
2010,82.5,Alberto Gilardino,2.07788194296552
2011,80.0,Alberto Gilardino,1.7377239458541285
2012,79.0,Alberto Gilardino,1.601660747009572
2013,77.42857142857143,Alberto Gilardino,1.387847148825269
2014,75.0,Alberto Gilardino,1.0574079516313457
2007,75.5,Jason Culina,1.125439551053624
2007,81.5,John Mensah,1.9418187441209633
2008,80.0,John Mensah,1.7377239458541285
2009,76.0,John Mensah,1.1934711504759021
2010,77.5,John Mensah,1.3975659487427372
2011,76.0,John Mensah,1.1934711504759021
2007,78.5,Andrey Voronin,1.5336291475872936
2008,76.0,Andrey Voronin,1.1934711504759021
2009,79.0,Andrey Voronin,1.601660747009572
2010,78.5,Andrey Voronin,1.5336291475872936
2011,78.5,Andrey Voronin,1.5336291475872936
2012,80.0,Andrey Voronin,1.7377239458541285
2013,75.5,Andrey Voronin,1.125439551053624
2014,76.0,Andrey Voronin,1.1934711504759021
2007,84.5,Xabi Alonso,2.3500083406546333
2008,82.0,Xabi Alonso,2.0098503435432415
2009,83.5,Xabi Alonso,2.2139451418100764
2010,84.5,Xabi Alonso,2.3500083406546333
2011,85.5,Xabi Alonso,2.4860715394991897
2012,86.5,Xabi Alonso,2.6221347383437466
2013,85.5,Xabi Alonso,2.4860715394991897
2014,84.16666666666667,Xabi Alonso,2.3046539410397817
2015,84.8,Xabi Alonso,2.3908273003079996
2016,84.0,Xabi Alonso,2.281976741232355
2007,79.0,Philippe Senderos,1.601660747009572
2008,75.0,Philippe Senderos,1.0574079516313457
2009,76.0,Philippe Senderos,1.1934711504759021
2010,75.0,Philippe Senderos,1.0574079516313457
2007,85.5,Gabriel Milito,2.4860715394991897
2008,84.0,Gabriel Milito,2.281976741232355
2009,82.5,Gabriel Milito,2.07788194296552
2010,80.0,Gabriel Milito,1.7377239458541285
2011,79.0,Gabriel Milito,1.601660747009572
2012,79.0,Gabriel Milito,1.601660747009572
2007,81.5,Stewart Downing,1.9418187441209633
2008,81.0,Stewart Downing,1.8737871446986851
2009,81.0,Stewart Downing,1.8737871446986851
2010,80.5,Stewart Downing,1.805755545276407
2011,81.5,Stewart Downing,1.9418187441209633
2012,80.5,Stewart Downing,1.805755545276407
2013,77.5,Stewart Downing,1.3975659487427372
2014,77.0,Stewart Downing,1.3295343493204588
2015,75.5,Stewart Downing,1.125439551053624
2007,89.0,Cristiano Ronaldo,2.962292735455138
2008,91.0,Cristiano Ronaldo,3.234419133144251
2009,89.5,Cristiano Ronaldo,3.0303243348774163
2010,89.0,Cristiano Ronaldo,2.962292735455138
2011,90.5,Cristiano Ronaldo,3.1663875337219727
2012,92.0,Cristiano Ronaldo,3.3704823319888075
2013,92.0,Cristiano Ronaldo,3.3704823319888075
2014,92.0,Cristiano Ronaldo,3.3704823319888075
2015,92.6,Cristiano Ronaldo,3.4521202512955407
2007,85.5,Philipp Lahm,2.4860715394991897
2008,87.0,Philipp Lahm,2.6901663377660245
2009,86.0,Philipp Lahm,2.554103138921468
2010,86.0,Philipp Lahm,2.554103138921468
2011,86.0,Philipp Lahm,2.554103138921468
2012,87.0,Philipp Lahm,2.6901663377660245
2013,87.0,Philipp Lahm,2.6901663377660245
2014,87.0,Philipp Lahm,2.6901663377660245
2015,87.0,Philipp Lahm,2.6901663377660245
2016,87.0,Philipp Lahm,2.6901663377660245
2007,81.5,Aaron Lennon,1.9418187441209633
2008,80.0,Aaron Lennon,1.7377239458541285
2009,79.0,Aaron Lennon,1.601660747009572
2010,83.0,Aaron Lennon,2.1459135423877984
2011,82.0,Aaron Lennon,2.0098503435432415
2012,80.5,Aaron Lennon,1.805755545276407
2013,80.0,Aaron Lennon,1.7377239458541285
2014,79.0,Aaron Lennon,1.601660747009572
2015,77.66666666666667,Aaron Lennon,1.4202431485501639
2007,77.0,Bonaventure Kalou,1.3295343493204588
2008,77.0,Bonaventure Kalou,1.3295343493204588
2007,80.0,Kanga Akale,1.7377239458541285
2008,75.0,Kanga Akale,1.0574079516313457
2013,77.5,Kossi Agassa,1.3975659487427372
2014,78.8,Kossi Agassa,1.5744481072406602
2015,75.25,Kossi Agassa,1.0914237513424847
2007,80.5,Aruna Dindane,1.805755545276407
2008,77.0,Aruna Dindane,1.3295343493204588
2007,83.0,Andrea Barzagli,2.1459135423877984
2008,80.0,Andrea Barzagli,1.7377239458541285
2009,81.0,Andrea Barzagli,1.8737871446986851
2010,79.0,Andrea Barzagli,1.601660747009572
2011,78.5,Andrea Barzagli,1.5336291475872936
2012,83.0,Andrea Barzagli,2.1459135423877984
2013,84.6,Andrea Barzagli,2.363614660539088
2014,83.6,Andrea Barzagli,2.2275514616945316
2015,83.5,Andrea Barzagli,2.2139451418100764
2016,84.85714285714286,Andrea Barzagli,2.3986023402419754
2007,81.5,Pablo Ibanez,1.9418187441209633
2008,75.0,Pablo Ibanez,1.0574079516313457
2009,76.0,Pablo Ibanez,1.1934711504759021
2007,75.5,Carlos Bocanegra,1.125439551053624
2010,75.0,Carlos Bocanegra,1.0574079516313457
2007,76.0,Sulley Ali Muntari,1.1934711504759021
2008,82.0,Sulley Ali Muntari,2.0098503435432415
2009,80.5,Sulley Ali Muntari,1.805755545276407
2010,79.0,Sulley Ali Muntari,1.601660747009572
2011,77.5,Sulley Ali Muntari,1.3975659487427372
2012,78.0,Sulley Ali Muntari,1.4655975481650154
2013,76.4,Sulley Ali Muntari,1.2478964300137256
2014,76.0,Sulley Ali Muntari,1.1934711504759021
2007,81.0,Cristian Zaccardo,1.8737871446986851
2008,77.0,Cristian Zaccardo,1.3295343493204588
2009,75.0,Cristian Zaccardo,1.0574079516313457
2010,75.5,Cristian Zaccardo,1.125439551053624
2011,76.5,Cristian Zaccardo,1.2615027498981806
2012,76.5,Cristian Zaccardo,1.2615027498981806
2013,75.85714285714286,Cristian Zaccardo,1.174033550640966
2009,77.0,Jaroslav Plasil,1.3295343493204588
2010,78.5,Jaroslav Plasil,1.5336291475872936
2011,79.5,Jaroslav Plasil,1.6696923464318503
2012,79.0,Jaroslav Plasil,1.601660747009572
2013,74.88888888888889,Jaroslav Plasil,1.0422898184263945
2007,77.0,Emerse Fae,1.3295343493204588
2007,89.0,David Villa,2.962292735455138
2008,86.0,David Villa,2.554103138921468
2009,87.0,David Villa,2.6901663377660245
2010,88.0,David Villa,2.8262295366105814
2011,88.0,David Villa,2.8262295366105814
2012,86.0,David Villa,2.554103138921468
2013,83.0,David Villa,2.1459135423877984
2014,82.25,David Villa,2.0438661432543808
2015,80.25,David Villa,1.7717397455652677
2016,81.0,David Villa,1.8737871446986851
2007,75.0,Ivan Leko,1.0574079516313457
2007,85.0,Ricardo Carvalho,2.4180399400769113
2008,85.0,Ricardo Carvalho,2.4180399400769113
2009,84.0,Ricardo Carvalho,2.281976741232355
2010,84.0,Ricardo Carvalho,2.281976741232355
2011,84.0,Ricardo Carvalho,2.281976741232355
2012,80.5,Ricardo Carvalho,1.805755545276407
2013,77.2,Ricardo Carvalho,1.3567469890893704
2014,77.0,Ricardo Carvalho,1.3295343493204588
2015,77.0,Ricardo Carvalho,1.3295343493204588
2016,78.0,Ricardo Carvalho,1.4655975481650154
2007,75.0,Christoph Spycher,1.0574079516313457
2008,76.0,Ricardo Costa,1.1934711504759021
2009,75.5,Ricardo Costa,1.125439551053624
2010,76.0,Ricardo Costa,1.1934711504759021
2011,77.5,Ricardo Costa,1.3975659487427372
2012,76.0,Ricardo Costa,1.1934711504759021
2013,76.5,Ricardo Costa,1.2615027498981806
2014,76.0,Ricardo Costa,1.1934711504759021
2015,76.0,Ricardo Costa,1.1934711504759021
2007,77.0,Ryan Babel,1.3295343493204588
2008,81.0,Ryan Babel,1.8737871446986851
2009,80.5,Ryan Babel,1.805755545276407
2010,78.0,Ryan Babel,1.4655975481650154
2011,77.5,Ryan Babel,1.3975659487427372
2012,77.0,Ryan Babel,1.3295343493204588
2007,80.5,David Rozehnal,1.805755545276407
2008,76.0,David Rozehnal,1.1934711504759021
2007,77.0,Edgar Barreto,1.3295343493204588
2008,76.0,Edgar Barreto,1.1934711504759021
2009,76.5,Edgar Barreto,1.2615027498981806
2015,75.0,Edgar Barreto,1.0574079516313457
2007,77.0,Arouna Kone,1.3295343493204588
2008,79.0,Arouna Kone,1.601660747009572
2009,77.5,Arouna Kone,1.3975659487427372
2010,77.0,Arouna Kone,1.3295343493204588
2012,77.5,Arouna Kone,1.3975659487427372
2013,78.0,Arouna Kone,1.4655975481650154
2014,76.5,Arouna Kone,1.2615027498981806
2015,76.33333333333333,Arouna Kone,1.2388255500907537
2016,77.0,Arouna Kone,1.3295343493204588
2007,86.5,Franck Ribery,2.6221347383437466
2008,88.0,Franck Ribery,2.8262295366105814
2009,88.0,Franck Ribery,2.8262295366105814
2010,86.5,Franck Ribery,2.6221347383437466
2011,87.0,Franck Ribery,2.6901663377660245
2012,89.5,Franck Ribery,3.0303243348774163
2013,90.0,Franck Ribery,3.0983559342996942
2014,89.25,Franck Ribery,2.996308535166277
2015,87.5,Franck Ribery,2.758197937188303
2016,86.0,Franck Ribery,2.554103138921468
2008,77.0,Nicolas Burdisso,1.3295343493204588
2009,77.0,Nicolas Burdisso,1.3295343493204588
2010,78.0,Nicolas Burdisso,1.4655975481650154
2011,78.5,Nicolas Burdisso,1.5336291475872936
2012,77.0,Nicolas Burdisso,1.3295343493204588
2013,76.83333333333333,Nicolas Burdisso,1.3068571495130321
2014,74.85714285714286,Nicolas Burdisso,1.0379703517964096
2015,76.0,Nicolas Burdisso,1.1934711504759021
2016,76.0,Nicolas Burdisso,1.1934711504759021
2007,77.5,Fabricio Coloccini,1.3975659487427372
2008,81.0,Fabricio Coloccini,1.8737871446986851
2009,76.0,Fabricio Coloccini,1.1934711504759021
2010,76.0,Fabricio Coloccini,1.1934711504759021
2011,78.0,Fabricio Coloccini,1.4655975481650154
2012,80.5,Fabricio Coloccini,1.805755545276407
2013,80.77777777777777,Fabricio Coloccini,1.8435508782887828
2014,79.5,Fabricio Coloccini,1.6696923464318503
2015,78.75,Fabricio Coloccini,1.5676449472984328
2016,77.0,Fabricio Coloccini,1.3295343493204588
2007,84.0,Esteban Cambiasso,2.281976741232355
2008,86.0,Esteban Cambiasso,2.554103138921468
2009,86.0,Esteban Cambiasso,2.554103138921468
2010,85.0,Esteban Cambiasso,2.4180399400769113
2011,84.5,Esteban Cambiasso,2.3500083406546333
2012,83.0,Esteban Cambiasso,2.1459135423877984
2013,78.88235294117646,Esteban Cambiasso,1.585653311851388
2014,77.8,Esteban Cambiasso,1.4383849083961038
2015,78.0,Esteban Cambiasso,1.4655975481650154
2016,78.0,Esteban Cambiasso,1.4655975481650154
2007,89.0,Cris,2.962292735455138
2008,82.0,Cris,2.0098503435432415
2009,80.0,Cris,1.7377239458541285
2010,79.0,Cris,1.601660747009572
2011,75.0,Cris,1.0574079516313457
2007,78.5,Emmanuel Eboue,1.5336291475872936
